,Datetime,Open,High,Low,Close,Adj Close,Volume,ticker
0,2024-03-26 14:00:00+00:00,2.638556543388404e-05,2.6600870114634745e-05,2.533086808398366e-05,2.6118090318050236e-05,2.6118090318050236e-05,0,BONK-USD
1,2024-03-26 15:00:00+00:00,2.608982140372973e-05,2.608982140372973e-05,2.545285678934306e-05,2.5741355784703046e-05,2.5741355784703046e-05,0,BONK-USD
2,2024-03-26 16:00:00+00:00,2.5934845325537026e-05,2.5934845325537026e-05,2.52736390393693e-05,2.52736390393693e-05,2.52736390393693e-05,0,BONK-USD
3,2024-03-26 17:00:00+00:00,2.543654409237206e-05,2.6156656531384215e-05,2.5238372472813353e-05,2.6060602976940572e-05,2.6060602976940572e-05,0,BONK-USD
4,2024-03-26 18:00:00+00:00,2.604980909381993e-05,2.6275689378962852e-05,2.5914452635333873e-05,2.6112616978934966e-05,2.6112616978934966e-05,0,BONK-USD
5,2024-03-26 19:00:00+00:00,2.6084031560458243e-05,2.6186660761595704e-05,2.584989124443382e-05,2.6186275135842152e-05,2.6186275135842152e-05,0,BONK-USD
6,2024-03-26 20:00:00+00:00,2.62044595729094e-05,2.6294743292964995e-05,2.598358150862623e-05,2.6152725695283152e-05,2.6152725695283152e-05,159936,BONK-USD
7,2024-03-26 21:00:00+00:00,2.6321153200115077e-05,2.759391463769134e-05,2.631254210427869e-05,2.7463651349535212e-05,2.7463651349535212e-05,18789664,BONK-USD
8,2024-03-26 22:00:00+00:00,2.758339178399183e-05,2.758339178399183e-05,2.6756573788588867e-05,2.7143019906361587e-05,2.7143019906361587e-05,9170688,BONK-USD
9,2024-03-26 23:00:00+00:00,2.6992374841938727e-05,2.712931382120587e-05,2.6906905986834317e-05,2.693507121875882e-05,2.693507121875882e-05,0,BONK-USD
10,2024-03-27 00:00:00+00:00,2.6815590899786912e-05,2.7219044568482786e-05,2.6721634640125558e-05,2.7009804398403503e-05,2.7009804398403503e-05,5350368,BONK-USD
11,2024-03-27 01:00:00+00:00,2.6902083845925517e-05,2.714022593863774e-05,2.6573234208626673e-05,2.6573234208626673e-05,2.6573234208626673e-05,1368896,BONK-USD
12,2024-03-27 02:00:00+00:00,2.65501639660215e-05,2.6699317459133454e-05,2.6387429898022674e-05,2.666625914571341e-05,2.666625914571341e-05,289856,BONK-USD
